Volume Reference,Intelligence Summary Number,Start Date,End Date,Time,Civil Defence Region,Location,Country,Killed,Injured,Total Casualties,Additional Notes,Link to Page
HO 203/14,3517,26/06/1944,26/06/1944,Day,5: London,Waltham Abbey (Waltham Holy Cross),England,32,436,468,7 missing. Casualty figure for entire London.,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/514
HO 203/14,3517,26/06/1944,26/06/1944,Day,5: London,Wandsworth,England,32,436,468,7 missing. Casualty figure for entire London.,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/514
HO 203/14,3517,26/06/1944,26/06/1944,Day,5: London,Wanstead + Woodford,England,32,436,468,7 missing. Casualty figure for entire London.,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,6: Southern,Dibden Bay,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,"Ashford, Kent",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Brenchley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Chiddingstone,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Hildenborough,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Folkestone,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Lyminge,England,0,2,2,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Maidstone,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Yalding,England,0,1,1,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Bexhill,England,0,5,5,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Brightling,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Stedham,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3518,26/06/1944,27/06/1944,Night,4: Eastern,Fyfield,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,4: Eastern,Ingrave,England,0,2,2,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518,26/06/1944,27/06/1944,Night,4: Eastern,South Ockendon,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518,26/06/1944,27/06/1944,Night,4: Eastern,Brookmans Park,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518,26/06/1944,27/06/1944,Night,4: Eastern,Wheathampstead,England,0,2,2,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Greenwich,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Battersea,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Bromley,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Barking,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Chigwell,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518 + 3519 + 3523,26/06/1944,27/06/1944,Night,5: London,Chelsea,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/518
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Carshalton,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Cheshunt,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Camberwell,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Deptford,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Greenwich,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Hendon,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Hornsey,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Ilford,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Lambeth,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,"Lewisham, London",England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Merton,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Orpington,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,"Paddington, London",England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Poplar,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Richmond,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Sutton,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,"Twickenham, London",England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Walthamstow,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/519
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Westminster,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Wandsworth,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Wood Green,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Waltham Abbey (Waltham Holy Cross),England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,5: London,Woolwich,England,35,355,390,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518,26/06/1944,27/06/1944,Night,6: Southern,Amersham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518,26/06/1944,27/06/1944,Night,6: Southern,Marchwood,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518,26/06/1944,27/06/1944,Night,12: South Eastern,Darenth,England,0,2,2,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518,26/06/1944,27/06/1944,Night,12: South Eastern,Sellindge,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,12: South Eastern,Fairlight,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518,26/06/1944,27/06/1944,Night,12: South Eastern,Egham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518 + 3519,26/06/1944,27/06/1944,Night,12: South Eastern,Caterham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518,26/06/1944,27/06/1944,Night,12: South Eastern,Woldingham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3519,26/06/1944,27/06/1944,Night,6: Southern,"Shaw, Berkshire",England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/524
HO 203/14,3519,26/06/1944,27/06/1944,Night,12: South Eastern,Cowden,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/524
HO 203/14,3519,26/06/1944,27/06/1944,Night,12: South Eastern,Eynsford,England,0,2,2,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/524
HO 203/14,3519,26/06/1944,27/06/1944,Night,12: South Eastern,Rotherfield,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/525
HO 203/14,3519,26/06/1944,27/06/1944,Night,12: South Eastern,Crowborough,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/525
HO 203/14,3517,26/06/1944,26/06/1944,Day,12: South Eastern,Kenardington,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/515
HO 203/14,3518,26/06/1944,27/06/1944,Night,12: South Eastern,Hythe,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518,26/06/1944,27/06/1944,Night,12: South Eastern,Folkestone,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518,26/06/1944,27/06/1944,Night,12: South Eastern,Sittingbourne,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3518,26/06/1944,27/06/1944,Night,12: South Eastern,Ewhurst,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/520
HO 203/14,3519,26/06/1944,27/06/1944,Night,12: South Eastern,Folkestone,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/524
HO 203/14,3519,26/06/1944,27/06/1944,Night,12: South Eastern,Goudhurst,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/524
HO 203/14,3519,26/06/1944,27/06/1944,Night,12: South Eastern,Ewhurst,England,0,2,2,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/525
HO 203/14,3520 + 3521,26/06/1944,27/06/1944,Night,12: South Eastern,Fairlight,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/525
HO 203/14,3519,27/06/1944,27/06/1944,Day,4: Eastern,Between Walton-on-the-Naze and Harwich,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519,27/06/1944,27/06/1944,Day,4: Eastern,Bulphan,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,Beckenhall,England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,Camberwell,England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,Coulsdon,England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,Enfield,England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,Epsom,England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,"Hackney, London",England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,Ilford,England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,Islington,England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,St Marylebone,England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519 + 3521,27/06/1944,27/06/1944,Day,5: London,Sidcup,England,31,201,232,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Bletchingley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/524
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Charlwood,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/524
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Leatherhead,England,0,3,3,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/524
HO 203/14,3519 + 3521 + 3523,27/06/1944,27/06/1944,Day,12: South Eastern,Warlingham + Caterham,England,5,15,20,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/524
HO 203/14,3520,27/06/1944,28/06/1944,Night,4: Eastern,Abridge,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,4: Eastern,Stapleford Abbotts,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Southwark,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Silvertown,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Bermondsey,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Richmond,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Greenwich,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Wandsworth,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Carshalton,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Bethnal Green,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/527
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Acton,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/528
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Camberwell,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/528
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Croydon,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/528
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Mitcham,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/528
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,"New Malden, London",England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/528
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Orpington,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/528
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Poplar,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/528
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,Southwark,England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/528
HO 203/14,3520,27/06/1944,28/06/1944,Night,5: London,"West Ham, London",England,37,403,440,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Speldhurst,England,0,9,9,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3521,27/06/1944,28/06/1944,Night,4: Eastern,Brentwood,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/533
HO 203/14,3521,27/06/1944,28/06/1944,Night,4: Eastern,Laindon,England,0,6,6,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/533
HO 203/14,3521,27/06/1944,28/06/1944,Night,4: Eastern,Theydon Mount,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/533
HO 203/14,3521,27/06/1944,28/06/1944,Night,4: Eastern,Seething,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/533
HO 203/14,3521,27/06/1944,28/06/1944,Night,4: Eastern,Ramsholt,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/534
HO 203/14,3521,27/06/1944,28/06/1944,Night,5: London,Waltham Abbey (Waltham Holy Cross),England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/534
HO 203/14,3521,27/06/1944,28/06/1944,Night,5: London,Walton-on-Thames,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/534
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Biddenden,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Brenchley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Detling,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/522
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Frittenden,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Hever,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Horsmonden,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Ightham,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Kenardington,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Marden,England,0,3,3,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Mereworth,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Pembury,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,"Seal, Kent",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Staplehurst,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Tenterden,England,0,2,2,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Westerham,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Dallington,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Fairlight,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Mountfield,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,"Playden, Sussex",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Salehurst,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3519,27/06/1944,27/06/1944,Day,12: South Eastern,Wadhurst,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/523
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Hadlow,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520 + 3523,27/06/1944,28/06/1944,Night,12: South Eastern,Plaxtol,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,"Seal, Kent",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520 + 3521,27/06/1944,28/06/1944,Night,12: South Eastern,Gillingham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Brenchley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Tonbridge,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520 + 3521,27/06/1944,28/06/1944,Night,12: South Eastern,Benenden,England,0,4,4,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Hadlow,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Hastings,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Whatlington,England,2,1,3,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Rotherfield,England,0,7,7,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520 + 3521,27/06/1944,28/06/1944,Night,12: South Eastern,Icklesham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Udimore,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520 + 3521,27/06/1944,28/06/1944,Night,12: South Eastern,Jevington,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520 + 3521,27/06/1944,28/06/1944,Night,12: South Eastern,Brede,England,0,3,3,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Ashburnham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Horne,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Oxted,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3520,27/06/1944,28/06/1944,Night,12: South Eastern,Lingfield,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/529
HO 203/14,3521,27/06/1944,28/06/1944,Night,12: South Eastern,Lympne,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/534
HO 203/14,3521,27/06/1944,28/06/1944,Night,12: South Eastern,Wormshill,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/534
HO 203/14,3521,28/06/1944,28/06/1944,Day,4: Eastern,Felixstowe,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/531
HO 203/14,3521,28/06/1944,28/06/1944,Day,4: Eastern,Bungay,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/531
HO 203/14,3521,28/06/1944,28/06/1944,Day,5: London,Barking,England,18,375,393,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/531
HO 203/14,3521,28/06/1944,28/06/1944,Day,5: London,Barnes,England,18,375,393,Casualty figure for entire London,http://www.warstateandsociety.com/Content/wtss.ho203/000014/001/531
