WWII_ID,MASTER_INDEX_NUMBER,MSNDATE,THEATER,NAF,COUNTRY_FLYING_MISSION,TGT_COUNTRY_CODE,TGT_COUNTRY,TGT_LOCATION,TGT_TYPE,TGT_ID,TGT_INDUSTRY_CODE,TGT_INDUSTRY,SOURCE_LATITUDE,SOURCE_LONGITUDE,LATITUDE,LONGITUDE,UNIT_ID,MDS,AIRCRAFT_NAME,MSN_TYPE,TGT_PRIORITY,TGT_PRIORITY_EXPLANATION,AC_ATTACKING,ALTITUDE,ALTITUDE_FEET,NUMBER_OF_HE,TYPE_OF_HE,LBS_HE,TONS_OF_HE,NUMBER_OF_IC,TYPE_OF_IC,LBS_IC,TONS_OF_IC,NUMBER_OF_FRAG,TYPE_OF_FRAG,LBS_FRAG,TONS_OF_FRAG,TOTAL_LBS,TOTAL_TONS,TAKEOFF_BASE,TAKEOFF_COUNTRY,TAKEOFF_LATITUDE,TAKEOFF_LONGITUDE,AC_LOST,AC_DAMAGED,AC_AIRBORNE,AC_DROPPING,TIME_OVER_TARGET,SIGHTING_METHOD_CODE,SIGHTING_EXPLANATION,BDA,CALLSIGN,ROUNDS_AMMO,SPARES_RETURN_AC,WX_FAIL_AC,MECH_FAIL_AC,MISC_FAIL_AC,TARGET_COMMENT,MISSION_COMMENTS,SOURCE,DATABASE_EDIT_COMMENTS
1361,170114,7/30/1944,MTO,12 AF,USA,14,YUGOSLAVIA,BROD,R R,6129,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",4509,1801,45.15,18.02,,B17,B17,,2,SECONDARY TARGET,25,250,,,,,50,,,,,,,,,,50,,,,,,,25,25,,1,VISUAL,,,,,,,,,,,
1362,170113,7/30/1944,MTO,12 AF,USA,14,YUGOSLAVIA,BROD,R R,6129,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",4509,1801,45.15,18.02,,B17,B17,,2,SECONDARY TARGET,26,228,,,,,58,,,,,,,,,,58,,,,,,,26,26,,9,,,,,,,,,,,,
1363,170111,7/30/1944,MTO,12 AF,USA,14,YUGOSLAVIA,BROD,R R,6129,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",4509,1801,45.15,18.02,,B17,B17,,1,PRIMARY TARGET,28,224,,,,,83,,,,,,,,,,83,,,,,,,28,28,,1,VISUAL,,,,,,,,,,,
1006,698853,7/30/1944,,RAF,GREAT BRITAIN,,,MINING IN DANUBE,,,,,4513,2835,45.22,28.58,205 GP,LIB,LIBERATOR,,P,,52,,0,175,1000 LB MINES,,87.5,,,,0,,,,0,,87.5,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,,52,52,,,,,,,,,,,,,,
1096,106443,7/30/1944,ETO,,,7,FRANCE,ST MARTIN D AUXIGNY,,41318,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4712,224,47.2,2.4,,B26,B26,,,,,124,,,,,34,,,,,,,,,,34,,,,,,,,,,9,,,,,,,,,,,,
1097,209614,7/30/1944,ETO,,,7,FRANCE,ST MARTIN D AUXIGNY,,41318,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4712,224,47.2,2.4,,B26,B26,,,,,124,,,,,34,,,,,,,,,,34,,,,,,,,,,9,,,,,,,,,,,,
1098,209640,7/30/1944,ETO,,,7,FRANCE,ST MARTIN D AUXIGNY,,41318,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4712,224,47.2,2.4,,B26,B26,,,,,124,,,,,34,,,,,,,,,,34,,,,,,,,,,9,,,,,,,,,,,,
1330,106444,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,TOKOL AD,6448,78,AIR FIELDS AND AIRDROMES,4730,1902,47.5,19.03,,B17,B17,,1,PRIMARY TARGET,24,255,,,,,60,,,,,,,,,,60,,,,,,,24,24,,1,VISUAL,,,,,,,,,,,
1331,209607,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,TOKOL AD,6448,78,AIR FIELDS AND AIRDROMES,4730,1902,47.5,19.03,,B17,B17,,1,PRIMARY TARGET,24,255,,,,,60,,,,,,,,,,60,,,,,,,24,24,,1,VISUAL,,,,,,,,,,,
1332,209641,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,TOKOL AD,6448,78,AIR FIELDS AND AIRDROMES,4730,1902,47.5,19.03,,B17,B17,,1,PRIMARY TARGET,24,255,,,,,60,,,,,,,,,,60,,,,,,,24,24,,1,VISUAL,,,,,,,,,,,
1333,106445,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,TOKOL AD,6448,78,AIR FIELDS AND AIRDROMES,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,26,240,,,,,65,,,,,,,,,,,,,,,,,26,26,,9,,,,,,,,,,,,
1334,209608,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,TOKOL AD,6448,78,AIR FIELDS AND AIRDROMES,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,26,240,,,,,65,,,,,,,,,,,,,,,,,26,26,,9,,,,,,,,,,,,
1335,209642,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,TOKOL AD,6448,78,AIR FIELDS AND AIRDROMES,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,26,240,,,,,65,,,,,,,,,,65,,,,,,,26,26,,9,,,,,,,,,,,,
1336,106438,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,22,230,,,,,55,,,,,,,,,,55,,,,,,,22,22,,9,,,,,,,,,,,,
1337,106439,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,13,230,,,,,26,,,,,,,,,,26,,,,,,,13,13,,9,,,,,,,,,,,,
1338,170085,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,22,230,,,,,55,,,,,,,,,,55,,,,,,,22,22,,9,,,,,,,,,,,,
1339,170086,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,13,230,,,,,26,,,,,,,,,,26,,,,,,,13,13,,9,,,,,,,,,,,,
1340,170103,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,22,230,,,,,55,,,,,,,,,,55,,,,,,,22,22,,9,,,,,,,,,,,,
1341,170104,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,13,230,,,,,26,,,,,,,,,,26,,,,,,,13,13,,9,,,,,,,,,,,,
1342,106437,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,22,225,,,,,55,,,,,,,,,,55,,,,,,,22,22,,9,,,,,,,,,,,,
1343,106441,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,26,225,,,,,62,,,,,,,,,,62,,,,,,,26,26,,9,,,,,,,,,,,,
1344,170084,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,22,225,,,,,55,,,,,,,,,,55,,,,,,,22,22,,9,,,,,,,,,,,,
1345,170088,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,26,225,,,,,62,,,,,,,,,,62,,,,,,,26,26,,9,,,,,,,,,,,,
1346,170102,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,22,225,,,,,55,,,,,,,,,,55,,,,,,,22,22,,9,,,,,,,,,,,,
1347,170106,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,26,225,,,,,62,,,,,,,,,,62,,,,,,,26,26,,9,,,,,,,,,,,,
1348,106440,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,34,223,,,,,85,,,,,,,,,,85,,,,,,,34,34,,9,,,,,,,,,,,,
1349,170087,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,34,223,,,,,85,,,,,,,,,,85,,,,,,,34,34,,9,,,,,,,,,,,,
1350,170105,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,34,223,,,,,85,,,,,,,,,,85,,,,,,,34,34,,9,,,,,,,,,,,,
1351,106442,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,2,SECONDARY TARGET,36,220,,,,,72,,,,,,,,,,72,,,,,,,36,36,,9,,,,,,,,,,,,
1352,170089,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,2,SECONDARY TARGET,36,220,,,,,72,,,,,,,,,,72,,,,,,,36,36,,9,,,,,,,,,,,,
1353,170107,7/30/1944,MTO,15 AF,USA,12,HUNGARY,BUDAPEST,AIRCRAFT FACTORY,6448,11,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,4730,1902,47.5,19.03,,B24,B24,,2,SECONDARY TARGET,36,220,,,,,72,,,,,,,,,,72,,,,,,,36,36,,9,,,,,,,,,,,,
1354,106419,7/30/1944,MTO,15 AF,USA,12,HUNGARY,LISPE,BUDAFPUZTA OR,25269,50,OIL REFINERIES,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,25,201,,,,,62,,,,,,,,,,62,,,,,,,25,25,,9,,,,,,,,,,,,
1355,170110,7/30/1944,MTO,15 AF,USA,12,HUNGARY,LISPE,BUDAFPUZTA OR,25269,50,OIL REFINERIES,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,25,201,,,,,62,,,,,,,,,,62,,,,,,,25,25,,9,,,,,,,,,,,,
1356,106417,7/30/1944,MTO,15 AF,USA,12,HUNGARY,LISPE,BUDAFPUZTA OR,25269,50,OIL REFINERIES,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,26,200,,,,,60,,,,,,,,,,60,,,,,,,26,26,,9,,,,,,,,,,,,
1357,170108,7/30/1944,MTO,15 AF,USA,12,HUNGARY,LISPE,BUDAFPUZTA OR,25269,50,OIL REFINERIES,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,26,200,,,,,60,,,,,,,,,,60,,,,,,,26,26,,9,,,,,,,,,,,,
1358,106418,7/30/1944,MTO,15 AF,USA,12,HUNGARY,LISPE,BUDAFPUZTA OR,25269,50,OIL REFINERIES,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,28,180,,,,,69,,,,,,,,,,69,,,,,,,28,28,,1,VISUAL,,,,,,,,,,,
1359,170109,7/30/1944,MTO,15 AF,USA,12,HUNGARY,LISPE,BUDAFPUZTA OR,25269,50,OIL REFINERIES,4730,1902,47.5,19.03,,B24,B24,,1,PRIMARY TARGET,28,180,,,,,69,,,,,,,,,,69,,,,,,,28,28,,1,VISUAL,,,,,,,,,,,
1055,106447,7/30/1944,ETO,9 AF,USA,7,FRANCE,LES LOGES,UNIDENTIFIED TARGET,24637,1,UNIDENTIFIED TARGETS,48.708196,0.908634,48.71,0.91,,B26,B26,,,,,130,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1056,170095,7/30/1944,ETO,9 AF,USA,7,FRANCE,LES LOGES,UNIDENTIFIED TARGET,24637,1,UNIDENTIFIED TARGETS,48.708196,0.908634,48.71,0.91,,B26,B26,,,,,130,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1057,106446,7/30/1944,ETO,9 AF,USA,7,FRANCE,LES LOGES,CITY AREA,24637,2,CITIES TOWNS AND URBAN AREAS,48.708196,0.908634,48.71,0.91,,B26,B26,,,,,115,,,,,,,,,,,,,38,,38,,,,,,,,,,9,,,,,,,,,,,,
1058,106452,7/30/1944,ETO,9 AF,USA,7,FRANCE,LES LOGES,CITY AREA,24637,2,CITIES TOWNS AND URBAN AREAS,48.708196,0.908634,48.71,0.91,,B26,B26,,,,,115,,,,,,,,,,,,,38,,38,,,,,,,,,,9,,,,,,,,,,,,
1059,170100,7/30/1944,ETO,9 AF,USA,7,FRANCE,LES LOGES,CITY AREA,24637,2,CITIES TOWNS AND URBAN AREAS,48.708196,0.908634,48.71,0.91,,B26,B26,,,,,115,,,,,,,,,,,,,38,,38,,,,,,,,,,9,,,,,,,,,,,,
1060,170101,7/30/1944,ETO,9 AF,USA,7,FRANCE,LES LOGES,CITY AREA,24637,2,CITIES TOWNS AND URBAN AREAS,48.708196,0.908634,48.71,0.91,,B26,B26,,,,,115,,,,,,,,,,,,,38,,38,,,,,,,,,,9,,,,,,,,,,,,
1075,106449,7/30/1944,ETO,,,7,FRANCE,ST MARTIN DES BIEN,UNIENTIFIED TARGET,41324,1,UNIDENTIFIED TARGETS,4901,24,49.02,0.4,,B26,B26,,,,,127,,,,,32,,,,,,,,,,32,,,,,,,,,,9,,,,,,,,,,,,
1076,170097,7/30/1944,ETO,,,7,FRANCE,ST MARTIN DES BIEN,UNIENTIFIED TARGET,41324,1,UNIDENTIFIED TARGETS,4901,24,49.02,0.4,,B26,B26,,,,,127,,,,,32,,,,,,,,,,32,,,,,,,,,,9,,,,,,,,,,,,
1079,106450,7/30/1944,ETO,,,7,FRANCE,ST PIERRE DU FRESNE,UNIENTIFIED TARGET,41441,1,UNIDENTIFIED TARGETS,4902,46,49.03,0.77,,B26,B26,,,,,126,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1080,170098,7/30/1944,ETO,,,7,FRANCE,ST PIERRE DU FRESNE,UNIENTIFIED TARGET,41441,1,UNIDENTIFIED TARGETS,4902,46,49.03,0.77,,B26,B26,,,,,126,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1309,106451,7/30/1944,ETO,,,7,FRANCE,ST PIERRE DU FRESNE,UNIENTIFIED TARGET,41441,1,UNIDENTIFIED TARGETS,4902,46,49.03,0.77,,B26,B26,,,,,120,,,,,,,,,,,,,78,,78,,,,,,,,,,9,,,,,,,,,,,,
1310,170099,7/30/1944,ETO,,,7,FRANCE,ST PIERRE DU FRESNE,UNIENTIFIED TARGET,41441,1,UNIDENTIFIED TARGETS,4902,46,49.03,0.77,,B26,B26,,,,,120,,,,,,,,,,,,,78,,78,,,,,,,,,,9,,,,,,,,,,,,
1061,106413,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,155,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1062,106422,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,155,,,,,3,,,,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,
1063,170092,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,155,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1064,209609,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,155,,,,,3,,,,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,
1065,209625,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,155,,,,,3,,,,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,
1066,106412,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,130,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1067,106414,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,130,,,,,2,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,
1068,106433,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,130,,,,,29,,,,,,,,,,29,,,,,,,,,,9,,,,,,,,,,,,
1069,170091,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,130,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1070,170093,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,130,,,,,2,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,
1071,209636,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,130,,,,,29,,,,,,,,,,29,,,,,,,,,,9,,,,,,,,,,,,
1077,106415,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,126,,,,,,,,,,,,,56,,56,,,,,,,,,,9,,,,,,,,,,,,
1078,170094,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,126,,,,,,,,,,,,,56,,56,,,,,,,,,,9,,,,,,,,,,,,
1081,106423,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,125,,,,,,,,,,,,,35,,35,,,,,,,,,,9,,,,,,,,,,,,
1082,106428,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,A20,A20,,,,,125,,,,,,,,,,,,,26,,26,,,,,,,,,,9,,,,,,,,,,,,
1083,106430,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,125,,,,,2,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,
1084,106431,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,125,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1085,209610,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,125,,,,,,,,,,,,,35,,35,,,,,,,,,,9,,,,,,,,,,,,
1086,209616,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,A20,A20,,,,,125,,,,,,,,,,,,,26,,26,,,,,,,,,,9,,,,,,,,,,,,
1087,209618,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,125,,,,,2,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,
1088,209619,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,125,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1089,209626,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,125,,,,,,,,,,,,,35,,35,,,,,,,,,,9,,,,,,,,,,,,
1090,209631,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,A20,A20,,,,,125,,,,,,,,,,,,,26,,26,,,,,,,,,,9,,,,,,,,,,,,
1091,209633,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,125,,,,,2,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,
1092,209634,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,125,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1099,106411,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,120,,,,,3,,,,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,
1100,106426,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,120,,,,,,,,,,,,,78,,78,,,,,,,,,,9,,,,,,,,,,,,
1301,106427,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,A20,A20,,,,,120,,,,,,,,,,,,,27,,27,,,,,,,,,,9,,,,,,,,,,,,
1302,106432,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,120,,,,,,,,,,,,,57,,57,,,,,,,,,,9,,,,,,,,,,,,
1303,106434,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,120,,,,,,,,,,,,,64,,64,,,,,,,,,,9,,,,,,,,,,,,
1304,170090,7/30/1944,ETO,,,7,FRANCE,CAUMONT,UNIENTIFIED TARGET,8238,1,UNIDENTIFIED TARGETS,4905,49,49.08,0.82,,B26,B26,,,,,120,,,,,3,,,,,,,,,,3,,,,,,,,,,9,,,,,,,,,,,,
1305,209629,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,120,,,,,,,,,,,,,78,,78,,,,,,,,,,9,,,,,,,,,,,,
1306,209630,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,A20,A20,,,,,120,,,,,,,,,,,,,27,,27,,,,,,,,,,9,,,,,,,,,,,,
1307,209635,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,120,,,,,,,,,,,,,57,,57,,,,,,,,,,9,,,,,,,,,,,,
1308,209637,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,120,,,,,,,,,,,,,64,,64,,,,,,,,,,9,,,,,,,,,,,,
1311,106424,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,118,,,,,,,,,,,,,80,,80,,,,,,,,,,9,,,,,,,,,,,,
1312,209611,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,118,,,,,,,,,,,,,80,,80,,,,,,,,,,9,,,,,,,,,,,,
1313,209627,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,80,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4905,49,49.08,0.82,,B26,B26,,,,,118,,,,,,,,,,,,,80,,80,,,,,,,,,,9,,,,,,,,,,,,
1314,106429,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,110,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1315,209632,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,110,,,,,1,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,
1318,209621,7/30/1944,ETO,,,7,FRANCE,CAUMONT,,8238,81,TROOP CONCENTRATIONS,4905,49,49.08,0.82,,B26,B26,,,,,13,,,,,29,,,,,,,,,,29,,,,,,,,,,9,,,,,,,,,,,,
